Humidity,Temperature,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
90.9,9.21,0.08,23540.3,13831,14999.2
58.21,16.06,0.083,33980.3,21446.8,16174.3
56.28,24.97,4.928,46578.6,27294.6,22612.7
77.5,12.41,4.916,23082.7,13386,14605.5
68.67,27.55,4.906,40294.5,27672.2,27854.1
64.86,16.85,4.923,27417.3,14459.9,13708.7
58.32,26.39,0.266,33113.6,20241.6,15403.1
69.95,23.57,0.07,37090.3,22834.9,20990
74.2,14.66,0.08,25469.9,15778.3,14674
66.32,16.75,0.076,36766,22675.6,17599.4
87.2,21.72,4.915,26283.2,15111,12967.4
66.54,19.1,0.078,39944.6,33508.3,17349.4
50.7,13.63,4.922,43413.6,25783.6,26206.6
73.8,27.02,4.904,40601.3,31609.3,27518
81.1,27.05,4.907,38466.1,27408.7,26398.5
31.65,26.42,0.081,38248.9,22904,23792.1
77.6,16.2,0.068,27907.7,22061.2,13162.4
74,18.17,0.072,43283.7,23238.7,28002.9
33.91,29.24,0.271,36681.8,22715.2,14985.4
88.9,9.91,0.073,25370.8,14381.8,15178.6
83,23.74,4.919,24216.3,15152.7,14535.4
87.4,25.51,4.922,38670.6,24109,18212.9
79.6,16.93,0.08,30861.5,25597.9,14081.9
67.04,10.01,0.088,37160.5,23409.1,22161
63.32,22.44,0.276,39198.6,23819.1,18974.5
75,16.26,0.071,24888.2,20855.5,10919.6
58.21,18.96,0.078,37548.1,24365.5,24310.2
93.5,21.15,4.913,25544.1,16091.5,9954.97
68.32,16.27,0.07,21292.8,16735.2,9069.87
66.94,21.42,0.08,39760.5,24829.5,24404.7
50.92,25.76,4.923,35166,23829.1,31300.4
35.12,32.48,4.909,43037.3,34515.2,30854.6
81.2,21.85,4.914,31667.3,19792.5,23973.4
64.25,21.02,0.279,31246.7,20260.3,12326
80.9,13.77,0.085,24277.8,14923.2,10579.4
61.86,25.08,0.073,33949.7,21338,16441.1
82.2,16.16,0.069,23660,13410.2,15313.5
82.1,24.93,4.909,47221.8,29806.3,38042.5
85.9,9.97,0.081,14612.7,16486.3,13052.5
81.1,6.829,0.088,20684.7,12237.1,10750.1
80.2,9.06,0.084,26567.3,22228.9,11397.8
68,22.99,0.099,36853.9,23695,13399.1
61.27,10.63,4.921,28379,18908.2,14570.8
64.15,15.18,0.082,23137.6,14779.3,12591
62.15,20.83,4.915,28689.2,24136.4,14683.4
37.07,25.93,4.923,29351.8,17450.1,17710.5
63.82,21.68,4.922,33187.7,20871.8,17227.5
33.48,33.84,4.907,41793.5,27816.5,28107.1
78.2,14.51,0.069,23610.6,17880.3,8482.11
73.1,20.5,0.071,31827.7,23359.1,11849.6
86.3,25.33,4.919,48618,33034.8,38761.1
86.2,15.91,0.069,37015.3,21585.3,19095.3
60.09,23.13,4.917,44681,28527.4,18552.2
78.9,13.24,0.078,32955.9,20845,21727.2
88,12.65,4.92,29033.8,22853.3,14307.5
70.9,27.96,4.926,36970.1,21999.2,17370.3
70.3,20.71,4.914,29464.9,18269.9,15709.1
55.57,12.66,0.078,38807.6,33499.8,15443
75.1,11.36,0.081,24738.9,14180,16017.5
59.42,16.4,0.076,33660.8,20257.8,15527.7
44.94,13.98,0.082,38738.5,32734.7,16788.4
71.7,22.56,4.923,40908.1,23466.5,20391.7
73,15.9,0.072,28787.8,24600.2,10124.4
73.6,25.42,0.299,32132.4,20529.7,16244.5
60.14,21.23,0.083,27236,13535.6,15891.7
71,27.35,4.919,38004.5,24383.5,26408
43.88,26.51,4.92,35165,21461.8,13440
87.5,20.04,0.071,27104.8,15901.2,11776.8
77.2,24.09,4.909,31032.6,21155.7,20533.6
79.5,15.06,0.082,32315.5,17428.1,22824.7
87.3,12.81,4.91,21998.3,13445.1,11142.6
83.4,20.02,4.922,36261.2,21177.1,16521
30.88,33.95,4.907,41474.6,28997.5,31463.1
53.68,22.73,0.271,47679.3,28444.5,21763.3
80.2,24.04,0.327,45570.3,27617.5,23710.7
63.67,24.36,4.924,28972.2,20039.2,17816.2
30.6,16.03,4.927,30289.2,26159.5,10756.6
85.4,21.06,0.068,45673.1,27374.2,27760.2
69.12,17.4,0.081,23782.8,14533.7,14201.8
49.56,21.76,4.913,24156.3,15881,17852.4
81.4,12.38,0.083,22819.4,13236.6,15509
65.65,12.87,0.082,41772.2,26071.7,25257.2
71.1,16.07,0.074,31552.4,20221.3,16534
85.2,25.29,4.932,30171.4,19705.1,25666.9
89.9,9.64,0.081,23113.5,13946.3,13639.4
86.1,14.24,0.079,22637,12266.4,15173.8
72.5,24.89,0.286,35547.6,23310.2,15538.5
88.1,15.15,0.069,29110,15983.7,19502.5
80.7,25.78,4.919,46943,28256.4,25453.5
50.42,23.07,0.288,47838.6,29728.1,20021.7
78.1,16.15,0.068,35434.2,18703.9,21044.4
78.7,21.36,0.067,43804,27145.9,27264
78.1,22.03,0.078,47523.2,29543.2,19976.2
69.72,13.04,0.078,32047.7,15109.8,15712.3
63.62,13.75,0.083,38947.5,33599.3,16197.8
83.8,15.22,0.069,35784.6,30060.7,19489.2
31.15,15.7,0.09,34292.7,21953.8,16748
71.9,16.98,0.081,23544.2,18534,11951.9
83.7,15.01,0.073,42647.1,26283.3,25642.4
80.8,13.31,0.073,34041.4,19232.8,16261.1
63.38,15.76,0.081,26475.3,19068.7,13667.7
79.5,7.65,4.914,22676.9,18063.2,10253.5
79.9,10.86,0.072,41875.9,24842.6,24973.5
59.86,21.49,0.073,32155.3,19144.3,17076
82.8,26.74,4.914,40409.5,28568.1,25333.2
63.92,25.15,4.905,32156.3,22782.3,22709
21.44,34.9,4.906,38472.5,27325,26236
81.1,11.36,0.075,37967,22445.1,22697.4
70.3,21.92,4.922,25245.5,14966.4,11598.2
84.3,7.28,0.084,20854.8,16753.6,9519.33
77.2,9.07,4.919,26732.3,22143,11705.1
57.23,6.408,0.094,18317.3,10657.8,10750.1
65.42,17.28,4.916,35052.2,21009.1,16597.6
88.7,15.38,0.071,27236.9,21808.3,13856.4
62.92,24.9,4.903,44402.4,30330.4,35355.3
87.6,12.04,4.93,21778.5,15824.4,11676.1
65.84,11.54,0.084,34755.3,21578.1,16093.3
85.1,12.52,0.08,22978.5,16296.7,12942.7
47.88,24.3,4.917,33800.2,18219.5,15555.5
78.5,12.61,0.085,31671.5,25925.7,9899.64
84.4,11.05,0.084,23297.4,13807.3,14225.8
58.39,26.4,0.26,34139.5,20256.5,15391.4
83.3,22.04,4.917,30554.7,19388.4,22738.7
64.06,18.75,0.081,44007.4,26670.7,26041.1
53.67,20.32,0.082,31398.1,15684.1,16374.2
84.1,25.67,4.926,47524.8,31061.9,36173
80.7,8.97,0.085,21484.6,12922.8,12410.6
41.65,24.07,4.917,43408,26936.5,19380.9
86.9,5.795,0.086,23878.5,15341,15036.1
87.3,16.27,0.07,36080,30551.7,18962.9
82.4,25.52,4.917,48432.6,29286.6,26855.9
55.23,22.21,4.907,42416.9,29271.4,31977.9
82.4,16.66,0.075,31738.9,17266.8,18245.8
40.27,26.42,4.918,33714.4,20436.6,17750.3
60.45,15.66,4.922,32366.3,18296.3,16536.8
60.29,19.69,4.925,34811.8,22127.6,18137
78.9,14.49,0.077,27098.7,16942.2,16742.2
43.71,22.43,4.918,26678.2,14583.4,12961.5
71.2,15.98,0.086,29104.2,25038.4,10020.6
86.8,15.19,0.072,18947.7,13626.4,7951.81
75,18.89,0.075,37772.3,31648.8,17979.8
77.2,19.94,0.069,24311.5,15926.8,11667.7
76.3,13.45,0.076,32018.3,26864.7,13869.9
63.31,19.37,0.073,30331.5,15576.8,19706.2
62.91,29.37,4.909,40926,28336.7,29986.9
60.85,21.95,4.926,38274.7,21581.3,19939.4
72.8,27,4.912,40938.7,26510.1,33740.6
62.88,13.25,0.088,26438.6,16931.3,11682.1
83.9,19.37,4.922,45450.5,27551.7,25914.2
64.99,18.76,0.073,31360.7,17593.1,18885.8
82,15.72,0.07,31546.7,16328.3,18955.6
57.76,21.79,4.924,34339.4,19669.3,13912.7
66.54,11.38,0.08,32603.5,22460.8,16175.4
60.97,14.32,0.088,29903,16309.8,16153.5
69.43,27.51,4.903,40115.4,28370.4,27319.4
71.9,14.49,0.081,24182.5,18657.3,11173.1
69.48,19.24,0.073,36861.5,30562.8,17245.3
70.3,18.04,0.081,23518.9,18093.4,11683.4
51.69,22.15,0.072,33346.7,20370.7,15311.6
73.6,14.43,0.08,34468.5,22194.5,18663.6
51.03,14.7,0.085,31887.5,19407.9,15033.9
57.34,20.05,4.919,33352.9,22847.6,16072.3
78.1,18.83,4.921,40880.9,32381.3,18108.7
57.53,14.81,0.082,42276.5,28147.1,26243.9
61.62,16.33,0.086,30850.2,25679,9818.97
31.09,28.62,0.067,32558.2,20689.8,16236.4
38.39,26.69,4.908,37456,25888.1,26880
71.8,19.9,0.071,27401,21450.6,9419.09
65.38,12.13,0.084,41085.6,25583,24908
85.4,17.21,4.918,34522.2,26921.6,15330.8
55.62,27.43,4.908,31753.4,21379.7,26486.4
75.5,15.3,0.075,38752.4,23832.2,24300.7
68.45,18.27,0.068,24104.6,18305,12717.1
69.08,9.95,0.085,30711.8,19028,19143.9
71.7,19.18,0.071,36067.4,21325.6,21211
81.4,20.59,4.915,23288.8,14179.7,18430.8
68.28,17.13,0.075,35332.1,22181.7,16740
59.17,9.46,0.089,26248.1,16745.3,16435.7
60.67,10.83,0.087,30902.3,19885.7,19512.3
62.02,23.44,4.922,37879.6,26000.8,11731.8
88.8,8.82,0.082,23125.8,13726.8,14016.8
81.9,21.41,0.068,26257,16147.6,11839
47.72,24.11,4.929,31769.2,17659.5,13608.7
63.21,21.28,0.078,39384.6,32734.7,18216.9
77.2,17.13,0.073,42471.5,23172.7,27578.2
75.9,23.93,4.91,31114.2,20588.8,23304.8
84.2,25.7,4.916,34368.6,22826.6,30499.1
77.2,14.95,0.072,21189.4,16503.2,9110.2
80.4,10.45,0.082,23833.6,13842.8,12026.2
47.73,27.61,4.924,37594.2,23212.4,20515.6
51.23,21.22,4.903,28243.8,19193.7,18850.9
67.18,14.52,0.086,33444.8,22039,16234.8
80.1,17.39,0.068,26905.2,12858.2,15099.6
82.2,8.46,0.086,29548.3,23871.1,9196.64
80.2,18.21,0.081,26380,15707.1,12033.6
87.7,10.94,0.082,23542.5,14465.9,14040
76,27.17,4.903,32514.3,25291.2,27433.7
65.94,21.93,0.087,27236,17719.3,11844.9
63.58,27.27,4.923,31357.9,20616.5,25407.9
36.25,33.23,4.904,44091.8,30769.2,27217.1
33.18,26.42,4.905,35614.8,24059.6,27259.2
89.5,20.06,0.068,28573.1,20024.1,10101.9
86.3,11.62,0.074,37366.5,21548.8,22935.5
44.03,17.09,0.086,31671.5,25859.5,10112.8
65.89,20.4,4.92,28664.6,21127.7,11762.9
86.9,19.54,0.068,22238.9,13011.6,11065.1
68.56,19.56,0.149,33629.7,19770.1,18144.9
86.4,13.76,0.084,23760,18438.8,12422.2
56.82,23.64,4.925,31433.9,21212.2,19380.6
66.88,24.62,4.918,36111.3,20671.9,23748.9
86.5,20.66,4.919,33954.7,19276.1,16532.8
57.85,26.46,4.91,31032.6,20889.9,25383.8
62.19,22.96,4.917,25168.1,14100.6,13043.8
71.9,13.44,0.082,42419,25707,25210.9
49.64,26.04,4.919,33452.1,21689.2,17338.3
72,22.05,4.919,46793.6,31868.6,16597.5
67.49,11.52,0.084,22132.3,17431.1,8954.62
86.4,13.36,0.08,22135.4,17003.3,11340.7
89.3,17.3,4.917,27117.4,15591.3,11811.8
67.46,18.23,0.07,31113.8,27591.3,8796.14
80,19.5,4.911,28934.3,18019,17761.5
83.8,21.57,4.916,27245.3,15103.5,13302.7
93.4,8.65,0.081,23081.4,17655.7,6592.08
58.04,24.03,4.921,44045.6,27654.9,33077.2
82.3,14.09,0.086,23809.2,17025.6,14134
89.6,14.01,0.073,23343.8,12988.6,15109.8
67.96,12.87,0.075,37118,24295.4,23323.4
81.2,16.95,0.078,31906.3,17868,18123.6
62.25,15.87,0.083,39400.9,22800,24201.3
68.62,11.72,0.085,22448.1,12342.9,13974.5
71,17.52,4.925,33883.1,28227.3,15041.9
68.81,27.24,4.917,36071.8,20958.2,21756.7
66.42,21.12,4.918,26657.3,18298.8,13585.9
88.8,16.24,0.085,32039.2,26372.6,14099.5
41.04,25.6,0.081,28944.8,17286.7,16953.5
66.09,22.02,4.911,29266.7,19676.5,20903.3
77.7,21.81,4.923,37590.2,22322.3,20313.5
38.86,29.48,4.921,33409.3,20671.9,20109.8
67.62,15.4,0.073,23722,12801.6,16401.5
84.7,24.91,4.918,27390.3,21505.1,26980.4
86.4,20.18,0.066,24387.8,15350.5,12152.1
77.4,10.1,0.085,21071.4,12255.3,10184.1
85.9,16.81,4.92,26907.6,15664.9,12826.1
88.9,10.07,0.081,26104.9,21032.2,11576.5
71.3,27.12,4.915,36665,24691.1,30547.3
52.99,23.21,4.92,32361.8,18048.6,13332.1
77.6,20.72,0.07,26778.3,14504.8,11915.8
59.86,18.01,0.078,24095.4,17232.8,12689.7
70.9,20.93,4.917,28538.5,18911.4,21359
80.1,13.11,0.072,38649.4,32347.3,17137.1
27.84,31.55,4.919,35522.1,21847,13343.9
67.16,14.63,0.079,23583.1,12386.6,14258.2
62.18,16.4,0.083,33949.8,22008.5,16967.4
74.7,16.7,0.073,34535.5,21563.4,16136.1
89.8,17.52,0.074,26766.7,15566.6,16504.6
86.5,22.61,4.917,36975.9,22026.6,28616.9
51.42,24.37,0.356,46022.7,27553.8,21045.5
79.3,21.02,0.071,47008.2,26285.2,27606.6
77.3,16.26,0.082,26344.7,15276.2,17198.5
64.51,21.47,4.92,34654.5,23239.4,12372
85,15.24,0.084,27697.2,17499.6,8923.04
82.3,12.48,0.084,25515.6,14615.9,16606.5
78.8,19.38,4.918,46911,27759.8,26427.2
71.9,13.29,0.081,41448.8,25134.3,24261.5
83.9,14.77,0.07,39259.8,20914.5,26048
27.44,33.25,4.91,39050.6,26692.4,28577.1
86.8,23.96,4.914,30598.8,20631.6,23744.9
90.7,17.32,0.069,25293.6,14303.4,15286.2
90.4,8.5,0.083,23442.7,13783.6,14709.7
92.2,24.21,4.919,40077.1,24762.8,19500.9
83.4,20.73,0.068,24006.4,15350.5,10846.5
86.8,15.52,0.087,23728.2,12820,14033.5
86.1,17.33,4.915,25346.5,15964.7,11601.7
91.6,18.27,0.073,28308.4,19243.6,9996.84
84.6,15.33,0.084,27550.8,23035.5,9420.72
79.9,22.31,4.91,21502.7,12767.1,15827.9
61.82,21.86,4.919,34906.6,22268.5,12045.2
41.78,28.5,4.921,27442.8,15391.7,14173.5
64.14,10.6,0.088,42033.4,26418.2,25110.4
70.7,11.39,0.079,44153.9,27972,25925.8
64.35,18.5,0.082,25482.5,15258.2,16702.8
61.96,25.21,4.908,34221.9,25302.5,27817.9
87,13.83,0.07,31720.3,18216.3,17186.9
78.5,20.07,0.081,45078,27608.7,18943.2
83.3,24.33,4.91,45365.6,29187.3,36819.4
70.7,26.57,4.925,37245.4,25294.9,24974.1
42.46,22.74,4.916,43574.6,24575.9,25896.7
74.8,15.74,0.082,36535.4,29584.7,15984.6
77.5,22.63,4.925,46201.1,25832.4,21227.9
72.8,14.25,0.084,38083.7,31154.3,16226.7
57.89,21.92,0.073,32784.8,20708.4,17384.9
67.06,19.49,4.916,23881.1,17180.5,9519.59
50.79,24.74,0.075,36639.6,23601.7,13008.1
86.6,17.63,4.915,25960.9,16135,15886.6
83.9,15.2,0.076,26740.3,16920.4,16921.4
85.5,14.24,4.908,21483.6,11787.8,10521.3
32.45,34.06,4.907,41117.3,27459.5,27890.2
56.66,14.76,4.916,33891.6,20659,16181.2
78.9,20.9,4.916,35554,20365.1,16426.9
89.7,7.34,0.085,22284.4,17346.4,9628.81
49.26,29.02,4.912,40804.8,28291.1,32650
29.06,26.31,0.081,31777.6,20663.8,16504.6
48.77,18.63,0.084,29183.3,22534.5,8251.62
27.61,32.53,4.904,46642.6,33415,37611.5
71.7,18.01,4.92,35491.7,23416.7,18230.3
27.11,32.23,4.919,35732.4,22296,13273.3
85.1,8.4,0.09,23750.9,14553.2,11306
45.32,26.53,4.91,42909.8,29924.1,34578.1
51.12,25.84,0.302,37350.8,20402.5,16068
79.1,15.08,0.083,33815.4,28126.9,17297.3
72,15.36,0.082,43396.1,26436.6,24793.5
63.48,23.24,4.923,34692.3,25887.1,12611.3
88.4,23.42,4.92,24293,13765.2,13054.8
78.7,19.13,0.292,35108,22086.5,13973.4
70.7,19.67,0.073,31686.2,24876.4,17864.1
76.7,11.5,0.079,23503.7,14600.6,12394.1
65.28,20.76,4.917,29921.8,24714.5,11199
71.1,27.32,4.913,33864.7,23589.9,25154.8
74.2,25.66,4.928,36957.3,23405.7,23021.9
69.46,21,4.918,32747,21399.4,17285.8
56.24,13.11,0.09,24949,20402.6,10314.5
69.86,13.35,0.076,41395.4,26866.9,25411.1
91,10.19,0.079,26627.8,16110.6,16573.7
89.2,25.35,4.916,24864.3,14468.4,18497.1
63.79,24.14,4.923,46943.4,27989.6,19532.6
62.42,29.94,4.908,36779.8,25025.3,33439.3
42.88,26.85,4.919,39226.8,26484.9,24063.2
78.9,20.53,4.917,27283.5,15608.7,12785
61.53,10.76,0.083,22323,13670.5,13989.4
27.91,34.39,4.926,41538.3,29225.3,30794.3
71.1,9.84,0.082,21864.6,17582.1,9974.55
45.85,25.49,0.305,40479.3,25682.7,15085.4
32.81,26.79,4.905,35423,24177.4,26988.3
72.2,19.33,4.914,29476.9,21685.5,19153.7
69.23,15.1,0.073,27157.4,21555.1,7709.96
58.48,15.57,0.08,22476.3,12629.3,14086.5
92.3,24.46,4.916,21486.5,17106.7,16497.6
86.2,14.83,0.082,19964.7,10488.4,14149.8
57.24,13.31,0.078,29505.7,25561.2,12936.4
43.01,26.07,4.907,30694.5,21091.1,23046
62.35,16.62,0.081,29221,22052.3,16087.5
54.84,20.15,0.086,34043.8,20530,20690.5
67.59,19.28,0.12,30949,19437.8,14035.3
61.18,12.26,0.083,34126.8,20575.1,21019.7
39.45,32.28,4.922,37998.1,25538,30324.4
44.88,22.97,0.084,31918.7,20694.5,17367.3
33.38,33.09,4.906,35140.5,23798.7,32571.7
49.04,20.73,0.085,31390.8,24768.6,10056.9
49.68,31.11,4.905,43273.5,31267.2,27758.7
90,14.19,0.069,34175.6,18821.2,18461.1
52.1,24.4,0.084,32341.8,18647.6,16571.6
88,13.06,4.909,22427.2,13551.2,14144.5
66.44,20.19,0.085,32593.8,25752.7,9442.43
54.92,23.05,4.904,24239.2,16070.9,21563.8
87.4,18.09,0.07,39847.9,23557.9,24130.2
87.5,12.23,4.912,23758.4,19060.6,8590.4
46.51,24.42,0.081,32932.5,19485.7,19241.4
94.7,8.41,0.079,24632.7,18414.2,8689.56
58.74,12.86,0.082,24036.5,18605.7,7404.56
84,12.05,0.085,27583.3,23053.7,11605.3
84.1,19.29,4.914,35642.8,22190.7,21576.7
70.8,22.82,0.271,32215.2,19347.2,17238.8
80.9,20.66,4.922,42844.3,26240.2,25086.3
73.7,12.47,0.08,26530.8,20583,8816.33
65.66,20.55,4.923,28573.1,16248.5,13282.4
70.6,13.56,0.087,32770.7,21267.1,15543.9
87.1,10.11,0.081,20527.7,11275.6,10260
75.2,9.63,4.919,30695.4,25378.5,13827.5
64.99,15.15,0.079,28616.9,17726.4,17673.6
75.9,18.84,4.921,42545.2,25813.7,26903.6
83.2,12.14,0.081,24658.5,17021.9,11843.9
71.7,22.42,0.071,42723.2,27508.9,24245.2
87.2,11.27,0.083,23051,18848.7,7127.97
66.52,22.16,0.279,45309,27733.5,21433.8
72,11.57,0.084,29243.5,18740.4,17968.2
39.08,24.32,4.927,31909.4,18018.7,15232.5
68.41,18.16,0.071,34412.3,27468.6,18899.3
29.71,33.36,4.908,35835.7,23798.7,33047.7
13.54,34.99,4.904,40249.7,29252.4,27722.6
83.3,26.97,4.904,50056.4,34365.4,39254.7
51.3,18.05,0.081,22679.8,18366.4,7393.04
54.19,15.41,0.08,30600,19947.7,14831.3
31.23,27.57,0.073,30405.2,22272.4,16667.9
63.58,14.42,4.914,29980.2,25281.4,12988.2
80.9,15.16,0.073,20344.6,14504.1,9484.34
74.5,11.21,0.084,27231.3,16159.8,16298.7
81.4,10.03,0.083,28966.2,22938.8,8304.58
85.3,19.21,4.914,30220.9,19496.9,10643.4
81.1,24.81,4.919,32920.7,21729.1,20834.8
52.92,21.74,0.08,28264.9,17416.7,15624.3
55.99,26.67,0.257,34451.7,20447.4,15603.2
68.62,23.59,4.941,36923.9,23890.2,14008.7
75.5,21.96,0.081,43753.1,24339.3,26141.5
58.55,19.3,0.08,23218,14890.2,12559.8
42.09,29.92,4.925,33341.7,21721.5,25787.4
85.8,11.35,0.076,31067.2,18834.1,18847.7
90.9,16.24,4.917,26414.2,16569.7,15525.2
46.51,22.68,0.083,32129.5,20657.8,17448.7
89.6,19.58,0.071,28990.7,18288.1,16860.6
43.98,22.73,4.918,29010.3,16061.5,14049.9
70,22.94,0.07,33148.6,21308.1,15543.1
48.53,14.28,0.088,32346.8,26010.4,9115.97
69.05,18.64,0.068,21150.8,16475.2,11034.2
88.8,8.62,0.08,23686.8,14892.4,12394.1
66.82,23.54,0.071,32665.4,21259.5,16293.4
61.19,24.12,0.055,35806.1,22172.6,20440.6
69.95,22.46,4.917,34377.2,25562.2,11928.5
66.52,24.41,4.903,30564.4,21193.2,21192.2
47.68,10.64,0.086,23546.4,14119.1,15201.8
59.17,19.74,0.082,37266.9,22120.1,22229.6
75.3,19.49,4.911,27636.5,16897.6,14788.2
64.79,26.41,0.258,36101.9,21499,16044.5
32.34,33.45,4.907,41924.6,29393,28336.6
44.41,21,0.08,47567.7,27969.2,28167.9
75,13.69,0.074,24328.5,19537.3,7312.36
69.5,20.16,0.074,34560,21392,16726.2
49.48,26.64,4.904,32872.3,25409.1,26861.9
53.6,19.05,0.086,27990.9,23267.3,9801.68
63.55,27.04,0.335,31731,21005,16332.7
84.9,14.64,0.083,27113.8,22057.4,8720.96
90.2,8.94,0.092,21287.5,13156.1,10840.6
83.4,12.68,0.08,20554.9,13167.2,14116.6
52.69,21.1,4.922,31100.2,19956.8,10948.1
70.5,16.31,0.078,24986.9,14345,16052.4
85.6,19.31,4.915,27780.5,18804.6,10343.3
92.8,16.02,0.065,27057.7,17340.1,13143.3
85.6,17.58,4.915,25407,15622.3,15396.9
71,12.12,4.917,19661.5,13150.4,6511.81
86.8,9.13,0.086,31350.5,19962.3,19792.4
85.7,25.36,4.918,50356.8,33814.1,40326
79,19.98,4.91,28339.7,17908.8,18014.3
66.92,15.46,0.074,36251.2,19145.1,15892.3
87.1,23.64,4.918,22459.5,14943,14857.9
89.7,25.27,4.926,40102.6,24812.2,19428.7
82.2,19.72,4.915,42109.8,26088.8,18137.9
70.1,20.7,0.336,26136.6,15032.4,13273.3
63.12,24.47,0.07,32055.1,21042.4,14054.4
42.25,25.5,4.92,35360.4,22391.7,13101.5
87.1,11.02,0.078,23373.4,18664.6,6868.67
61.48,16.38,0.08,28057.8,21345.2,9784.39
71.1,15.05,0.078,24820.3,15457.8,16499.3
81,16.07,0.084,24836.9,19647.5,11242.4
81.2,12.34,0.077,40714.9,25108.8,25578.8
72.5,15.72,0.07,44071.1,23451.3,28701.1
66.28,20.7,0.086,33747,26514.5,10580.4
71.7,11.28,0.091,42051.6,26246.8,25422.7
78.9,16.85,4.918,21025.6,13144.3,10558.1
69.35,23.23,0.067,34305.7,16866.1,17203.2
62.05,25.42,0.265,46239.3,27149.7,22457.5
50.42,11.8,0.083,33687.5,19867.5,15774.9
70,15.54,0.072,30241.8,24637,8891.24
52.95,26.78,4.904,37814,24728.6,22913.6
49.65,17.18,0.085,45410.4,23689.6,28864
87.7,14.92,0.069,24590.1,14466,12363.6
92.2,10.8,0.081,20282,11350.8,10854.3
89.3,19.63,0.071,23675.8,15316.8,12748.8
30.48,27.28,4.912,38623.3,25853.2,36903.8
32.82,16.33,0.085,30564.8,19869.5,14736.8
59.93,15.41,0.083,39593.9,23653.5,20313.4
55.27,16.37,0.087,21897.7,12981.2,13665.5
66.91,20.77,4.922,46785,28149.8,26473.8
81.7,22.06,0.066,36886.9,22659,19643.1
48.78,24.84,4.909,30241.6,20593.7,26606.9
51.79,15.08,4.916,26248.1,14651.7,14151.3
67.22,17.11,0.078,43788.3,21051.2,25380
56.29,21.87,0.073,33074.4,20805,17454.9
85.1,12.35,0.078,23297.4,13565.9,14463.9
92,24.22,4.919,26939.7,17349.9,13638.6
47.91,20.06,4.918,31089.2,26248.8,10386.5
80.7,19.9,0.067,25643.1,20540.1,11907.5
89.3,18,4.91,24911.7,16170.1,10860.5
62.78,15.25,0.083,34366.5,27906.7,15627.4
72.2,7.76,0.083,22831.9,18237.5,10118.6
71.2,14.82,0.081,38357.4,31257.4,16209.4
75.5,9.68,0.082,30331.1,17255.9,15238.6
65.48,19.92,4.916,42735.9,25780,26336.5
69.99,16.15,0.073,39817.8,21215.1,26478.5
74.2,19.39,0.069,29969.2,22842.1,15354.2
71.7,21.21,4.928,30230.5,22421.6,11800.1
88.8,12.04,0.081,24951.8,15951.2,11491
83,26.68,4.909,30801,22367.9,23708.1
53.02,24.53,0.285,37790.4,24174.6,14508.8
82.8,26.13,4.913,46214,28864.6,39922.3
65.85,17.02,0.088,26425.3,16933.2,14557.1
72,9.93,0.084,23599,14691.8,15487.2
61.67,12.99,4.916,29178.3,18817,14084.5
60.45,16.62,0.087,31124,25664.3,9882.35
53.12,11.23,0.079,33235.9,19809.1,15334.9
80.2,12.18,4.922,22972.9,13393.3,13685.1
78,19.57,4.923,39626.8,30499.2,17431.7
54.77,21.56,4.916,31314.5,25752.7,12191.1
43.44,21.62,0.082,37090.6,22383.9,19046.5
85,17.88,4.917,25772.1,16383.9,16166.5
68.89,16.46,0.073,31294.3,24865.3,9277.31
57.07,16.11,0.082,31686.2,25992.1,13798.6
81,14.43,0.081,25693.7,15356.8,12130.9
50.8,18.66,0.083,32534.2,20162.9,15543.3
77.6,20.25,0.07,39169.2,33229.3,19801.4
59.31,26.77,4.925,32958.9,19579.7,24540.3
66.66,17.54,0.082,31555.9,26467,8764.47
93.9,8.56,0.086,28179.5,21974.8,7756.06
91.8,11.85,0.083,26786.4,15020.1,14246.6
69.22,25.68,0.281,37229.7,23890.2,16291.6
56.28,16.78,0.082,30886.7,25369.7,9329.17
79.6,15.75,0.074,21470.8,16129.3,10583.1
47.29,25.3,0.086,34591.5,21555.2,12891.4
46.92,21.93,4.951,35694.4,21723.2,12984.8
80.4,21.34,4.916,24260.7,15814.6,15442.7
60.69,21.17,4.921,28634.3,17090.6,15920.9
73.2,13.76,4.919,27211.9,14840.7,12914.8
67.79,17.94,0.081,22556.8,14358.8,11136
79.2,17.63,0.065,20358.3,12850.8,10633.8
77.9,16.42,0.071,39366.4,24623.7,24605.5
86.5,7.29,0.086,31090.6,20254.1,14596.6
62.57,7.69,0.084,33004.1,20122.8,20429.2
58.72,21.84,0.079,46728.5,25765.1,27092.7
65.78,16.39,4.918,37390.8,31191.3,16285.3
57.41,15.21,0.077,23149.8,13707,14229.2
78.5,16.24,0.07,38692.5,24118.5,23949.8
70.3,11.52,4.92,37544.6,30893.8,15724.3
82.9,21.73,0.07,41477.1,25955.9,23229
80.3,18.76,4.917,31248.8,20433.4,14854.7
91.1,8.27,0.095,24363.6,15512.2,11003.2
81.7,8.35,4.92,23883.1,18866.5,10843.4
76.9,26.19,4.907,45977.9,31462,41735.9
87.8,12.79,0.083,32488.9,20732.9,15032.9
25.74,29.9,4.91,47985.1,33046.3,36528.2
90.9,16.86,0.074,21793.6,12427.2,10616.4
88.7,10.44,0.076,36386,21925.6,21803.2
