date,WeekStatus,Day_of_week,Load_Type,Usage_kWh,Leading_Current_Power_Factor,Lagging_Current_Power_Factor,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Reactive.Power_kVarh
02/03/2018 20:30,Weekday,Friday,Medium_Load,62.71,99.99,99.59,1.04,5.72
13/02/2018 18:00,Weekday,Tuesday,Maximum_Load,96.08,100.00,99.08,0.32,13.14
03/06/2018 15:45,Weekend,Sunday,Light_Load,3.24,17.68,100.00,18.04,0.00
30/09/2018 10:30,Weekend,Sunday,Light_Load,2.74,22.67,100.00,11.77,0.00
29/09/2018 00:45,Weekend,Saturday,Light_Load,2.45,100.00,52.23,0.00,4.00
26/12/2018 10:00,Weekday,Wednesday,Medium_Load,55.44,100.00,92.47,0.00,22.82
29/11/2018 08:45,Weekday,Thursday,Light_Load,88.06,100.00,91.81,0.00,38.02
19/07/2018 12:15,Weekday,Thursday,Medium_Load,7.06,87.22,92.59,3.96,2.88
11/08/2018 23:45,Weekend,Saturday,Light_Load,2.66,100.00,49.73,0.00,4.64
03/12/2018 18:30,Weekday,Monday,Maximum_Load,42.26,100.00,90.61,0.00,19.73
30/04/2018 12:45,Weekday,Monday,Medium_Load,5.51,20.33,100.00,26.53,0.00
03/09/2018 11:45,Weekday,Monday,Maximum_Load,39.60,100.00,93.10,0.00,15.52
14/04/2018 03:00,Weekend,Saturday,Light_Load,3.71,100.00,63.61,0.00,4.50
13/10/2018 00:30,Weekend,Saturday,Light_Load,3.56,100.00,44.87,0.00,7.09
08/02/2018 14:00,Weekday,Thursday,Medium_Load,113.33,100.00,92.68,0.00,45.94
24/12/2018 14:45,Weekday,Monday,Medium_Load,38.48,100.00,99.40,0.25,4.25
12/07/2018 12:30,Weekday,Thursday,Medium_Load,4.36,25.01,100.00,16.88,0.00
28/06/2018 23:15,Weekday,Thursday,Light_Load,3.49,100.00,65.74,0.00,4.00
14/07/2018 01:30,Weekend,Saturday,Light_Load,2.63,100.00,53.62,0.00,4.14
09/02/2018 22:30,Weekday,Friday,Maximum_Load,64.66,100.00,84.15,0.00,41.51
06/01/2018 23:30,Weekend,Saturday,Light_Load,3.10,100.00,77.11,0.00,2.56
06/04/2018 13:15,Weekday,Friday,Maximum_Load,60.37,99.63,97.09,5.22,14.90
30/11/2018 01:15,Weekday,Friday,Light_Load,4.97,100.00,71.21,0.00,4.90
23/03/2018 04:45,Weekday,Friday,Light_Load,3.60,100.00,59.21,0.00,4.90
28/02/2018 15:00,Weekday,Wednesday,Medium_Load,97.88,100.00,91.32,0.00,43.67
05/02/2018 09:15,Weekday,Monday,Medium_Load,63.11,100.00,96.00,0.00,18.40
23/09/2018 22:15,Weekend,Sunday,Light_Load,2.63,99.91,44.05,0.11,5.36
18/03/2018 08:45,Weekend,Sunday,Light_Load,3.10,99.94,68.36,0.11,3.31
17/06/2018 18:45,Weekend,Sunday,Light_Load,2.92,23.53,100.00,12.06,0.00
26/02/2018 15:15,Weekday,Monday,Medium_Load,47.38,100.00,98.12,0.00,9.32
02/08/2018 01:30,Weekday,Thursday,Light_Load,2.88,100.00,53.57,0.00,4.54
29/05/2018 07:30,Weekday,Tuesday,Light_Load,3.31,100.00,53.85,0.00,5.18
29/05/2018 15:15,Weekday,Tuesday,Maximum_Load,47.66,100.00,95.32,0.00,15.12
17/04/2018 18:45,Weekday,Tuesday,Medium_Load,86.44,100.00,94.33,0.00,30.42
06/10/2018 08:00,Weekend,Saturday,Light_Load,9.72,100.00,60.42,0.00,12.82
02/12/2018 00:45,Weekend,Sunday,Light_Load,3.38,100.00,79.72,0.00,2.56
10/09/2018 14:45,Weekday,Monday,Maximum_Load,108.32,100.00,91.76,0.00,46.91
20/11/2018 04:30,Weekday,Tuesday,Light_Load,2.95,99.89,81.21,0.14,2.12
26/02/2018 21:15,Weekday,Monday,Medium_Load,8.39,31.39,100.00,25.38,0.00
16/01/2018 22:45,Weekday,Tuesday,Maximum_Load,4.61,100.00,76.18,0.00,3.92
12/04/2018 09:00,Weekday,Thursday,Light_Load,101.27,100.00,87.86,0.00,55.04
30/08/2018 06:00,Weekday,Thursday,Light_Load,2.52,100.00,46.33,0.00,4.82
12/11/2018 00:45,Weekday,Monday,Light_Load,2.88,100.00,59.50,0.00,3.89
27/10/2018 12:00,Weekend,Saturday,Maximum_Load,23.00,98.50,95.64,4.03,7.02
11/09/2018 18:45,Weekday,Tuesday,Medium_Load,33.62,100.00,93.77,0.00,12.46
30/03/2018 07:45,Weekday,Friday,Light_Load,4.61,100.00,65.42,0.00,5.33
10/04/2018 23:45,Weekday,Tuesday,Light_Load,3.85,100.00,57.28,0.00,5.51
27/07/2018 03:45,Weekday,Friday,Light_Load,2.92,100.00,43.88,0.00,5.98
25/01/2018 10:45,Weekday,Thursday,Maximum_Load,59.83,100.00,98.15,0.00,11.66
10/06/2018 01:15,Weekend,Sunday,Light_Load,2.77,100.00,52.42,0.00,4.50
04/10/2018 16:30,Weekday,Thursday,Maximum_Load,59.26,100.00,84.40,0.00,37.66
03/04/2018 23:30,Weekday,Tuesday,Light_Load,3.60,100.00,63.41,0.00,4.39
24/08/2018 03:30,Weekday,Friday,Light_Load,3.78,100.00,51.21,0.00,6.34
08/08/2018 16:45,Weekday,Wednesday,Maximum_Load,42.73,100.00,95.15,0.00,13.82
03/08/2018 21:00,Weekday,Friday,Light_Load,3.02,18.33,100.00,16.20,0.00
01/02/2018 12:30,Weekday,Thursday,Medium_Load,10.30,37.15,100.00,25.74,0.00
21/07/2018 08:30,Weekend,Saturday,Light_Load,40.39,100.00,71.76,0.00,39.20
08/03/2018 14:45,Weekday,Thursday,Maximum_Load,75.67,100.00,87.11,0.00,42.66
14/07/2018 01:45,Weekend,Saturday,Light_Load,2.66,100.00,53.05,0.00,4.25
02/10/2018 11:15,Weekday,Tuesday,Maximum_Load,59.83,100.00,84.77,0.00,37.44
11/04/2018 10:45,Weekday,Wednesday,Maximum_Load,65.92,100.00,88.80,0.00,34.13
18/10/2018 03:15,Weekday,Thursday,Light_Load,3.56,100.00,50.53,0.00,6.08
25/07/2018 23:45,Weekday,Wednesday,Light_Load,2.59,100.00,55.82,0.00,3.85
22/07/2018 06:00,Weekend,Sunday,Light_Load,3.46,100.00,60.61,0.00,4.54
30/09/2018 08:30,Weekend,Sunday,Light_Load,2.52,100.00,46.56,0.00,4.79
28/01/2018 00:15,Weekend,Sunday,Light_Load,4.10,100.00,72.54,0.00,3.89
29/12/2018 04:45,Weekend,Saturday,Light_Load,3.60,100.00,74.33,0.00,3.24
07/10/2018 19:15,Weekend,Sunday,Light_Load,3.42,29.30,100.00,11.16,0.00
01/12/2018 21:45,Weekend,Saturday,Medium_Load,4.79,22.54,100.00,20.70,0.00
28/02/2018 07:45,Weekday,Wednesday,Light_Load,6.73,100.00,71.45,0.00,6.59
06/03/2018 08:15,Weekday,Tuesday,Light_Load,39.35,100.00,81.26,0.00,28.22
20/08/2018 09:30,Weekday,Monday,Medium_Load,60.30,100.00,88.59,0.00,31.57
09/01/2018 06:00,Weekday,Tuesday,Light_Load,4.68,100.00,75.78,0.00,4.03
27/04/2018 20:15,Weekday,Friday,Medium_Load,110.81,100.00,91.15,0.00,50.00
05/10/2018 13:15,Weekday,Friday,Maximum_Load,33.84,98.93,91.05,5.00,15.37
07/04/2018 14:15,Weekend,Saturday,Maximum_Load,49.32,99.83,99.80,2.92,3.13
08/12/2018 01:30,Weekend,Saturday,Light_Load,4.79,100.00,78.18,0.00,3.82
29/10/2018 18:15,Weekday,Monday,Medium_Load,47.38,100.00,84.79,0.00,29.63
12/02/2018 19:00,Weekday,Monday,Maximum_Load,30.96,92.81,100.00,12.42,0.00
22/01/2018 20:30,Weekday,Monday,Medium_Load,62.60,100.00,91.32,0.00,27.94
16/05/2018 03:00,Weekday,Wednesday,Light_Load,3.24,100.00,52.23,0.00,5.29
30/06/2018 20:45,Weekend,Saturday,Medium_Load,3.24,19.20,100.00,16.56,0.00
22/06/2018 10:00,Weekday,Friday,Medium_Load,51.98,100.00,89.07,0.00,26.53
16/03/2018 22:00,Weekday,Friday,Medium_Load,4.14,15.44,100.00,26.50,0.00
11/04/2018 14:00,Weekday,Wednesday,Maximum_Load,49.54,100.00,92.93,0.00,19.69
16/03/2018 02:15,Weekday,Friday,Light_Load,3.67,100.00,60.26,0.00,4.86
28/04/2018 17:15,Weekend,Saturday,Medium_Load,3.56,13.31,100.00,26.50,0.00
06/09/2018 06:15,Weekday,Thursday,Light_Load,2.92,100.00,43.47,0.00,6.05
27/10/2018 17:45,Weekend,Saturday,Medium_Load,3.53,19.39,100.00,17.86,0.00
25/02/2018 14:30,Weekend,Sunday,Light_Load,4.68,20.78,100.00,22.03,0.00
06/09/2018 13:30,Weekday,Thursday,Maximum_Load,61.38,100.00,83.54,0.00,40.39
10/10/2018 22:30,Weekday,Wednesday,Medium_Load,4.50,100.00,45.90,0.00,8.71
06/08/2018 05:00,Weekday,Monday,Light_Load,2.81,100.00,48.99,0.00,5.00
04/04/2018 20:15,Weekday,Wednesday,Medium_Load,3.92,14.43,100.00,26.89,0.00
26/07/2018 07:30,Weekday,Thursday,Light_Load,3.20,100.00,61.53,0.00,4.10
09/06/2018 14:15,Weekend,Saturday,Light_Load,3.38,17.73,100.00,18.76,0.00
11/09/2018 07:30,Weekday,Tuesday,Light_Load,3.06,100.00,41.19,0.00,6.77
11/11/2018 06:45,Weekend,Sunday,Light_Load,3.46,100.00,47.33,0.00,6.44
24/11/2018 18:30,Weekend,Saturday,Light_Load,3.71,27.44,100.00,13.00,0.00
27/01/2018 17:15,Weekend,Saturday,Maximum_Load,6.77,25.60,100.00,25.56,0.00
26/01/2018 16:15,Weekday,Friday,Medium_Load,133.78,100.00,94.63,0.00,45.72
09/09/2018 23:30,Weekend,Sunday,Light_Load,2.77,100.00,47.16,0.00,5.18
08/06/2018 17:15,Weekday,Friday,Medium_Load,46.91,100.00,96.65,0.00,12.46
18/02/2018 18:00,Weekend,Sunday,Light_Load,3.53,21.24,100.00,16.24,0.00
16/12/2018 20:45,Weekend,Sunday,Medium_Load,4.54,20.77,100.00,21.38,0.00
16/01/2018 00:30,Weekday,Tuesday,Light_Load,4.68,100.00,64.26,0.00,5.58
05/11/2018 01:00,Weekday,Monday,Light_Load,3.38,100.00,51.34,0.00,5.65
07/03/2018 21:15,Weekday,Wednesday,Medium_Load,5.29,19.45,100.00,26.68,0.00
01/12/2018 23:30,Weekend,Saturday,Light_Load,3.38,100.00,83.47,0.00,2.23
28/12/2018 03:30,Weekday,Friday,Light_Load,3.89,99.66,81.46,0.32,2.77
09/11/2018 20:00,Weekday,Friday,Maximum_Load,52.45,100.00,91.72,0.00,22.79
21/12/2018 16:15,Weekday,Friday,Medium_Load,69.73,100.00,89.71,0.00,34.34
03/02/2018 11:00,Weekend,Saturday,Maximum_Load,38.38,99.79,99.99,2.48,0.65
03/06/2018 21:00,Weekend,Sunday,Light_Load,3.10,18.36,100.00,16.60,0.00
21/08/2018 05:30,Weekday,Tuesday,Light_Load,2.70,100.00,46.22,0.00,5.18
15/09/2018 16:45,Weekend,Saturday,Maximum_Load,39.67,100.00,94.70,0.25,13.46
09/12/2018 12:30,Weekend,Sunday,Light_Load,4.10,19.86,100.00,20.23,0.00
22/04/2018 03:45,Weekend,Sunday,Light_Load,3.06,100.00,57.80,0.00,4.32
22/12/2018 03:30,Weekend,Saturday,Light_Load,4.07,100.00,78.24,0.00,3.24
23/07/2018 09:30,Weekday,Monday,Medium_Load,56.99,100.00,84.59,0.00,35.93
25/06/2018 02:45,Weekday,Monday,Light_Load,2.88,100.00,51.29,0.00,4.82
06/04/2018 23:15,Weekday,Friday,Light_Load,4.90,100.00,62.94,0.00,6.05
23/05/2018 03:00,Weekday,Wednesday,Light_Load,2.99,100.00,52.71,0.00,4.82
12/01/2018 22:45,Weekday,Friday,Maximum_Load,4.75,100.00,69.38,0.00,4.93
05/05/2018 09:15,Weekend,Saturday,Light_Load,3.56,16.21,100.00,21.67,0.00
06/05/2018 20:45,Weekend,Sunday,Light_Load,3.28,19.03,100.00,16.92,0.00
17/12/2018 11:45,Weekday,Monday,Maximum_Load,49.64,100.00,95.85,0.00,14.76
31/01/2018 17:30,Weekday,Wednesday,Maximum_Load,98.42,100.00,96.47,0.00,26.86
20/04/2018 13:30,Weekday,Friday,Maximum_Load,69.77,100.00,87.20,0.00,39.17
17/12/2018 16:15,Weekday,Monday,Medium_Load,85.86,100.00,86.38,0.00,50.08
14/12/2018 00:15,Weekday,Friday,Light_Load,5.33,100.00,89.94,0.04,2.59
09/07/2018 12:00,Weekday,Monday,Maximum_Load,53.06,100.00,78.89,0.00,41.33
08/07/2018 00:30,Weekend,Sunday,Light_Load,2.74,100.00,57.59,0.00,3.89
26/11/2018 17:45,Weekday,Monday,Maximum_Load,32.58,99.50,100.00,3.28,0.14
13/06/2018 02:45,Weekday,Wednesday,Light_Load,2.88,100.00,52.09,0.00,4.72
27/07/2018 15:45,Weekday,Friday,Maximum_Load,54.65,100.00,94.87,0.00,18.22
02/10/2018 21:00,Weekday,Tuesday,Medium_Load,62.53,100.00,94.64,0.54,21.35
11/11/2018 22:15,Weekend,Sunday,Light_Load,3.35,99.91,57.63,0.14,4.75
21/02/2018 23:30,Weekday,Wednesday,Light_Load,88.20,100.00,90.11,0.00,42.44
08/05/2018 06:15,Weekday,Tuesday,Light_Load,2.99,100.00,60.65,0.00,3.92
09/06/2018 14:45,Weekend,Saturday,Light_Load,3.13,18.45,100.00,16.67,0.00
12/05/2018 16:15,Weekend,Saturday,Maximum_Load,5.18,19.21,100.00,26.46,0.00
13/10/2018 11:15,Weekend,Saturday,Maximum_Load,40.39,100.00,96.16,0.00,11.52
25/03/2018 03:15,Weekend,Sunday,Light_Load,3.13,100.00,64.89,0.00,3.67
26/06/2018 20:00,Weekday,Tuesday,Medium_Load,34.27,99.99,99.87,0.36,1.73
04/04/2018 14:45,Weekday,Wednesday,Maximum_Load,55.37,100.00,91.13,0.00,25.02
24/04/2018 13:30,Weekday,Tuesday,Maximum_Load,58.90,100.00,87.66,0.00,32.33
17/02/2018 05:45,Weekend,Saturday,Light_Load,3.17,100.00,63.56,0.00,3.85
14/05/2018 02:45,Weekday,Monday,Light_Load,3.06,100.00,55.30,0.00,4.61
05/06/2018 08:30,Weekday,Tuesday,Light_Load,41.76,100.00,68.55,0.00,44.35
01/07/2018 12:30,Weekend,Sunday,Light_Load,3.13,17.96,100.00,17.14,0.00
29/06/2018 14:15,Weekday,Friday,Maximum_Load,51.08,100.00,91.68,0.00,22.25
29/03/2018 10:30,Weekday,Thursday,Maximum_Load,54.25,100.00,94.10,0.00,19.51
16/10/2018 02:00,Weekday,Tuesday,Light_Load,3.10,100.00,44.78,0.00,6.19
15/02/2018 00:45,Weekday,Thursday,Light_Load,3.89,100.00,55.97,0.00,5.76
05/10/2018 10:00,Weekday,Friday,Medium_Load,56.48,100.00,89.50,0.00,28.15
23/11/2018 19:15,Weekday,Friday,Maximum_Load,65.23,100.00,91.61,0.00,28.55
15/10/2018 14:30,Weekday,Monday,Maximum_Load,109.40,100.00,90.06,0.00,52.81
28/11/2018 19:30,Weekday,Wednesday,Maximum_Load,54.07,100.00,92.61,0.00,22.03
01/03/2018 21:30,Weekday,Thursday,Medium_Load,3.49,18.78,100.00,18.25,0.00
28/02/2018 18:15,Weekday,Wednesday,Maximum_Load,59.11,100.00,91.93,0.58,25.31
15/01/2018 13:00,Weekday,Monday,Medium_Load,7.81,29.26,100.00,25.52,0.00
03/05/2018 05:15,Weekday,Thursday,Light_Load,3.10,100.00,60.59,0.00,4.07
30/10/2018 22:15,Weekday,Tuesday,Medium_Load,3.85,99.89,49.82,0.18,6.70
30/05/2018 16:45,Weekday,Wednesday,Maximum_Load,108.65,100.00,95.48,0.00,33.84
26/05/2018 02:00,Weekend,Saturday,Light_Load,3.13,100.00,51.43,0.00,5.22
15/02/2018 06:45,Weekday,Thursday,Light_Load,3.31,100.00,56.29,0.00,4.86
05/09/2018 04:15,Weekday,Wednesday,Light_Load,2.59,100.00,48.11,0.00,4.72
24/08/2018 02:45,Weekday,Friday,Light_Load,2.88,100.00,46.13,0.00,5.54
04/06/2018 22:00,Weekday,Monday,Medium_Load,3.89,21.91,100.00,17.32,0.00
26/08/2018 01:45,Weekend,Sunday,Light_Load,2.59,100.00,51.77,0.00,4.28
28/07/2018 08:00,Weekend,Saturday,Light_Load,6.12,100.00,62.57,0.00,7.63
14/05/2018 09:45,Weekday,Monday,Medium_Load,57.02,100.00,90.51,0.00,26.78
28/05/2018 08:00,Weekday,Monday,Light_Load,4.43,100.00,55.38,0.00,6.66
08/07/2018 07:45,Weekend,Sunday,Light_Load,2.95,100.00,59.35,0.00,4.00
01/02/2018 15:00,Weekday,Thursday,Medium_Load,110.27,100.00,91.47,0.00,48.71
07/03/2018 04:45,Weekday,Wednesday,Light_Load,3.17,100.00,70.38,0.00,3.20
04/12/2018 17:30,Weekday,Tuesday,Maximum_Load,71.10,100.00,89.97,0.00,34.49
13/02/2018 23:00,Weekday,Tuesday,Maximum_Load,36.32,100.00,81.25,0.00,26.06
28/04/2018 09:45,Weekend,Saturday,Medium_Load,63.22,99.96,99.86,1.69,3.35
12/02/2018 18:45,Weekday,Monday,Maximum_Load,33.91,96.98,99.70,8.53,2.63
18/08/2018 09:30,Weekend,Saturday,Medium_Load,75.60,100.00,89.17,0.00,38.38
17/11/2018 20:30,Weekend,Saturday,Medium_Load,4.07,23.24,100.00,17.03,0.00
08/03/2018 20:45,Weekday,Thursday,Medium_Load,63.29,100.00,93.42,0.00,24.16
23/12/2018 05:30,Weekend,Sunday,Light_Load,4.10,100.00,73.52,0.00,3.78
03/08/2018 18:00,Weekday,Friday,Light_Load,2.99,18.15,100.00,16.20,0.00
02/03/2018 19:45,Weekday,Friday,Medium_Load,73.55,100.00,99.17,0.29,9.54
05/09/2018 18:30,Weekday,Wednesday,Medium_Load,47.52,100.00,83.53,0.00,31.28
12/12/2018 03:15,Weekday,Wednesday,Light_Load,4.18,100.00,75.15,0.00,3.67
05/07/2018 08:00,Weekday,Thursday,Light_Load,4.82,100.00,60.34,0.00,6.37
14/03/2018 18:00,Weekday,Wednesday,Medium_Load,40.75,99.46,99.11,4.25,5.47
07/05/2018 03:45,Weekday,Monday,Light_Load,2.99,100.00,56.91,0.00,4.32
27/03/2018 18:30,Weekday,Tuesday,Medium_Load,50.90,100.00,84.36,0.00,32.40
14/04/2018 13:00,Weekend,Saturday,Medium_Load,4.54,20.03,100.00,22.21,0.00
03/06/2018 15:00,Weekend,Sunday,Light_Load,3.56,16.29,100.00,21.56,0.00
25/09/2018 03:30,Weekday,Tuesday,Light_Load,2.66,100.00,42.78,0.00,5.62
04/12/2018 16:30,Weekday,Tuesday,Medium_Load,60.73,100.00,89.37,0.00,30.49
12/07/2018 10:30,Weekday,Thursday,Maximum_Load,68.40,100.00,86.72,0.00,39.28
24/12/2018 22:00,Weekday,Monday,Medium_Load,5.40,24.76,100.00,21.13,0.00
25/11/2018 21:15,Weekend,Sunday,Light_Load,2.99,20.18,100.00,14.51,0.00
02/12/2018 14:45,Weekend,Sunday,Light_Load,3.56,24.46,100.00,14.11,0.00
13/08/2018 06:15,Weekday,Monday,Light_Load,2.66,100.00,45.68,0.00,5.18
15/07/2018 16:45,Weekend,Sunday,Maximum_Load,91.04,100.00,96.68,0.00,24.08
29/08/2018 12:45,Weekday,Wednesday,Medium_Load,5.90,31.21,100.00,17.96,0.00
16/03/2018 05:00,Weekday,Friday,Light_Load,3.20,100.00,55.55,0.00,4.79
23/11/2018 15:30,Weekday,Friday,Medium_Load,110.48,100.00,84.94,0.00,68.65
11/12/2018 22:00,Weekday,Tuesday,Medium_Load,5.69,26.67,100.00,20.56,0.00
17/11/2018 15:30,Weekend,Saturday,Medium_Load,95.18,100.00,89.87,0.00,46.44
23/12/2018 08:45,Weekend,Sunday,Light_Load,4.82,68.12,94.12,5.18,1.73
23/04/2018 12:30,Weekday,Monday,Medium_Load,5.47,20.46,100.00,26.17,0.00
06/12/2018 12:30,Weekday,Thursday,Medium_Load,6.88,31.89,100.00,20.45,0.00
08/10/2018 20:00,Weekday,Monday,Medium_Load,58.90,100.00,84.89,0.00,36.68
12/08/2018 11:45,Weekend,Sunday,Light_Load,2.70,49.42,100.00,4.75,0.00
29/06/2018 13:45,Weekday,Friday,Maximum_Load,58.68,100.00,90.31,0.00,27.90
15/08/2018 14:30,Weekday,Wednesday,Maximum_Load,66.35,100.00,92.95,0.00,26.32
19/01/2018 02:45,Weekday,Friday,Light_Load,57.96,100.00,86.20,0.00,34.09
04/11/2018 17:45,Weekend,Sunday,Maximum_Load,3.92,21.44,100.00,17.86,0.00
19/06/2018 14:30,Weekday,Tuesday,Maximum_Load,73.26,100.00,92.70,0.00,29.63
07/01/2018 02:30,Weekend,Sunday,Light_Load,3.17,100.00,72.40,0.00,3.02
23/01/2018 10:30,Weekday,Tuesday,Maximum_Load,68.18,100.00,95.11,0.00,22.14
18/08/2018 08:30,Weekend,Saturday,Light_Load,110.70,100.00,79.87,0.00,83.41
24/09/2018 18:30,Weekday,Monday,Light_Load,2.74,44.53,100.00,5.51,0.00
12/04/2018 14:30,Weekday,Thursday,Maximum_Load,66.85,100.00,79.67,0.00,50.72
20/01/2018 10:45,Weekend,Saturday,Maximum_Load,55.40,100.00,98.04,0.00,11.12
27/05/2018 22:30,Weekend,Sunday,Light_Load,2.92,100.00,46.11,0.00,5.62
10/01/2018 22:30,Weekday,Wednesday,Maximum_Load,4.68,100.00,63.06,0.00,5.76
18/05/2018 09:15,Weekday,Friday,Medium_Load,107.14,100.00,93.73,0.00,39.85
22/09/2018 15:45,Weekend,Saturday,Light_Load,3.38,20.04,100.00,16.52,0.00
11/05/2018 07:30,Weekday,Friday,Light_Load,3.42,100.00,62.42,0.00,4.28
14/01/2018 17:45,Weekend,Sunday,Maximum_Load,5.18,19.09,100.00,26.64,0.00
06/01/2018 13:15,Weekend,Saturday,Light_Load,3.64,18.18,100.00,19.69,0.00
22/07/2018 09:00,Weekend,Sunday,Light_Load,2.81,40.73,97.19,6.30,0.68
05/04/2018 08:15,Weekday,Thursday,Light_Load,46.69,100.00,76.18,0.04,39.71
24/01/2018 06:00,Weekday,Wednesday,Light_Load,35.71,100.00,81.82,0.00,25.09
02/09/2018 13:15,Weekend,Sunday,Maximum_Load,13.43,80.61,97.72,9.86,2.92
01/07/2018 02:30,Weekend,Sunday,Light_Load,2.84,100.00,56.94,0.00,4.10
29/06/2018 13:00,Weekday,Friday,Medium_Load,4.25,25.48,100.00,16.13,0.00
04/11/2018 20:45,Weekend,Sunday,Medium_Load,3.13,25.56,100.00,11.84,0.00
06/04/2018 10:00,Weekday,Friday,Medium_Load,94.36,100.00,95.98,0.00,27.58
26/05/2018 00:00,Weekend,Saturday,Light_Load,2.74,100.00,53.21,0.00,4.36
09/12/2018 16:15,Weekend,Sunday,Light_Load,4.14,19.78,100.00,20.52,0.00
15/01/2018 10:30,Weekday,Monday,Maximum_Load,105.84,100.00,85.53,0.00,64.12
09/05/2018 05:00,Weekday,Wednesday,Light_Load,3.17,100.00,59.79,0.00,4.25
25/12/2018 23:00,Weekday,Tuesday,Light_Load,3.89,99.99,74.43,0.04,3.49
03/09/2018 16:45,Weekday,Monday,Maximum_Load,118.04,100.00,86.31,0.00,69.08
04/08/2018 19:30,Weekend,Saturday,Light_Load,2.88,16.96,100.00,16.74,0.00
18/12/2018 05:15,Weekday,Tuesday,Light_Load,3.46,99.92,82.83,0.14,2.34
17/11/2018 15:15,Weekend,Saturday,Medium_Load,101.20,100.00,93.65,0.00,37.91
22/07/2018 04:15,Weekend,Sunday,Light_Load,2.84,100.00,49.92,0.00,4.93
23/10/2018 04:30,Weekday,Tuesday,Light_Load,3.02,100.00,46.00,0.00,5.83
16/11/2018 18:45,Weekday,Friday,Maximum_Load,49.07,100.00,91.03,0.00,22.32
06/10/2018 22:15,Weekend,Saturday,Medium_Load,3.20,99.98,45.06,0.07,6.34
16/02/2018 10:00,Weekday,Friday,Light_Load,3.42,19.81,100.00,16.92,0.00
01/09/2018 10:45,Weekend,Saturday,Maximum_Load,50.62,100.00,91.50,0.00,22.32
22/04/2018 13:30,Weekend,Sunday,Maximum_Load,35.78,99.94,99.90,1.22,1.62
08/03/2018 11:00,Weekday,Thursday,Maximum_Load,53.35,100.00,96.19,0.00,15.16
25/08/2018 10:00,Weekend,Saturday,Light_Load,4.43,22.98,100.00,18.76,0.00
06/11/2018 01:45,Weekday,Tuesday,Light_Load,3.67,100.00,46.33,0.00,7.02
05/12/2018 21:00,Weekday,Wednesday,Medium_Load,4.82,22.91,100.00,20.48,0.00
30/05/2018 08:30,Weekday,Wednesday,Light_Load,56.63,100.00,70.60,0.00,56.81
20/03/2018 20:30,Weekday,Tuesday,Medium_Load,36.43,99.79,99.96,2.38,1.04
07/09/2018 16:15,Weekday,Friday,Maximum_Load,111.42,100.00,90.27,0.00,53.10
10/02/2018 11:30,Weekend,Saturday,Light_Load,5.18,47.45,100.00,9.61,0.00
19/03/2018 14:30,Weekday,Monday,Maximum_Load,57.96,100.00,90.06,0.00,27.97
23/07/2018 21:00,Weekday,Monday,Medium_Load,38.27,99.80,97.01,2.41,9.58
11/05/2018 23:00,Weekday,Friday,Medium_Load,3.64,100.00,68.98,0.00,3.82
16/02/2018 10:30,Weekday,Friday,Light_Load,3.46,20.29,100.00,16.70,0.00
04/03/2018 09:30,Weekend,Sunday,Light_Load,3.96,17.55,100.00,22.21,0.00
17/08/2018 03:15,Weekday,Friday,Light_Load,3.06,100.00,50.07,0.00,5.29
13/02/2018 09:30,Weekday,Tuesday,Medium_Load,91.98,100.00,96.83,0.00,23.72
13/07/2018 14:45,Weekday,Friday,Maximum_Load,47.27,100.00,97.57,0.00,10.62
05/11/2018 06:00,Weekday,Monday,Light_Load,2.88,100.00,58.43,0.00,4.00
19/06/2018 19:45,Weekday,Tuesday,Medium_Load,49.57,100.00,92.79,0.00,19.91
24/02/2018 10:30,Weekend,Saturday,Maximum_Load,51.80,99.94,99.71,1.73,3.96
03/12/2018 20:45,Weekday,Monday,Medium_Load,50.11,100.00,86.75,0.00,28.73
14/04/2018 10:15,Weekend,Saturday,Maximum_Load,36.97,99.82,99.98,2.20,0.68
01/10/2018 05:45,Weekday,Monday,Light_Load,2.52,100.00,46.87,0.00,4.75
08/04/2018 05:45,Weekend,Sunday,Light_Load,3.17,100.00,54.95,0.00,4.82
26/06/2018 08:45,Weekday,Tuesday,Light_Load,39.56,100.00,70.32,0.00,40.00
04/01/2018 10:45,Weekday,Thursday,Maximum_Load,128.81,100.00,95.28,0.00,41.04
13/04/2018 22:15,Weekday,Friday,Medium_Load,5.11,33.73,91.19,14.26,2.30
21/09/2018 15:15,Weekday,Friday,Maximum_Load,8.57,49.41,100.00,15.08,0.00
12/01/2018 22:00,Weekday,Friday,Medium_Load,5.22,19.13,100.00,26.78,0.00
25/01/2018 04:15,Weekday,Thursday,Light_Load,37.91,100.00,81.38,0.00,27.07
27/08/2018 05:45,Weekday,Monday,Light_Load,2.88,100.00,51.85,0.00,4.75
03/06/2018 16:15,Weekend,Sunday,Light_Load,2.95,17.14,100.00,16.96,0.00
04/11/2018 03:00,Weekend,Sunday,Light_Load,2.92,100.00,50.43,0.00,5.00
19/06/2018 23:00,Weekday,Tuesday,Medium_Load,3.67,100.00,56.50,0.00,5.36
04/10/2018 04:30,Weekday,Thursday,Light_Load,2.81,100.00,44.72,0.00,5.62
26/11/2018 02:45,Weekday,Monday,Light_Load,2.92,100.00,69.87,0.00,2.99
03/01/2018 04:45,Weekday,Wednesday,Light_Load,4.57,100.00,72.67,0.00,4.32
